date,Port,OperatorCountryofDomicileName,vessel_type,count
12/05/2023,TPR,Indonesia,Tanker,2
02/06/2023,DUM,Indonesia,Tanker,12
10/02/2023,IBP,Indonesia,Tanker,8
13/09/2023,GRE,Indonesia,Cargo,11
30/05/2023,TEI,Indonesia,Passenger,10
08/12/2023,SRG,Indonesia,Cargo,3
13/08/2023,BUR,Indonesia,Passenger,22
10/03/2023,LMR,Indonesia,Passenger,10
02/06/2023,LMR,Indonesia,Passenger,12
12/03/2023,IBP,Indonesia,Tanker,8
24/03/2023,BUR,Indonesia,Cargo,2
03/07/2023,TPR,Vietnam,Cargo,4
02/05/2023,LTU,Japan,Cargo,1
03/05/2023,DUM,Japan,Cargo,1
01/02/2023,TPR,Indonesia,Other,2
13/03/2023,SRG,Indonesia,Tanker,1
27/06/2023,MAK,Indonesia,Cargo,2
09/09/2023,LMR,Indonesia,Passenger,9
10/03/2023,BPN,Indonesia,Tanker,4
17/09/2023,TQP,Indonesia,Passenger,2
12/03/2023,BDJ,Indonesia,Tanker,4
24/11/2023,BDJ,Indonesia,Tanker,2
31/07/2023,BDJ,"Hong Kong, China",Cargo,2
12/08/2023,DUM,Vietnam,Tanker,1
31/01/2023,GRE,Netherlands,Tanker,1
17/06/2023,BPN,Malta,Cargo,1
01/06/2023,BUR,"China, People's Republic Of",Cargo,1
02/11/2023,GRE,Indonesia,Passenger,6
10/02/2023,BIT,Indonesia,Cargo,4
04/04/2023,TPR,Indonesia,Cargo,12
28/02/2023,GRE,Indonesia,Cargo,4
09/11/2023,MAK,Indonesia,Passenger,6
28/09/2023,AMQ,Indonesia,Tanker,2
29/11/2023,GRE,Indonesia,Passenger,5
02/03/2023,IBP,Greece,Cargo,1
14/01/2023,BPN,United States Of America,Tanker,1
03/04/2023,LTU,Indonesia,Passenger,1
25/05/2023,PNK,Indonesia,Tanker,5
17/06/2023,PNK,Indonesia,Tanker,5
02/06/2023,TPR,Indonesia,Passenger,3
07/06/2023,GRE,Indonesia,Cargo,12
25/02/2023,GRE,Indonesia,Passenger,6
06/08/2023,IBP,Indonesia,Other,2
19/09/2023,TJB,Singapore,Passenger,1
30/10/2023,BLW,Thailand,Tanker,1
17/07/2023,TPR,Denmark,Cargo,1
24/05/2023,BUR,Singapore,Other,2
13/02/2023,IBP,Colombia,Passenger,2
09/04/2023,TJB,Indonesia,Cargo,1
26/07/2023,BIT,Indonesia,Tanker,2
02/06/2023,TJB,Indonesia,Passenger,3
16/05/2023,BUR,Saudi Arabia,Passenger,3
30/12/2023,BUR,Saudi Arabia,Passenger,4
28/10/2023,IBP,Japan,Tanker,1
04/12/2023,TPR,Greece,Tanker,1
29/03/2023,SUR,Indonesia,Other,1
22/12/2023,SRG,"China, People's Republic Of",Cargo,1
23/03/2023,IMW,Indonesia,Other,1
18/07/2023,TTK,Indonesia,Passenger,1
04/10/2023,MLD,Indonesia,Passenger,1
06/04/2023,TPR,Indonesia,Other,2
09/01/2023,SUB,Indonesia,Tanker,2
04/07/2023,DJJ,Indonesia,Passenger,1
12/06/2023,BUR,Singapore,Cargo,3
13/09/2023,BUR,Singapore,Pleasure Craft,2
15/06/2023,GRE,Chinese Taipei,Cargo,2
16/10/2023,IBP,"Hong Kong, China",Cargo,1
25/12/2023,LBO,Indonesia,Cargo,2
31/05/2023,GRE,Indonesia,Passenger,6
14/07/2023,SUB,Indonesia,Cargo,1
25/03/2023,BDJ,Indonesia,Cargo,5
14/04/2023,SRG,Indonesia,Tanker,3
20/11/2023,SRG,Indonesia,Tanker,3
10/08/2023,SUB,Indonesia,Cargo,5
25/10/2023,PNK,Indonesia,Tanker,4
26/11/2023,PNK,Indonesia,Tanker,1
03/10/2023,IBP,Indonesia,Cargo,3
27/02/2023,TPR,Indonesia,Cargo,10
07/03/2023,BUR,Singapore,Cargo,6
08/04/2023,BUR,Singapore,Cargo,2
19/10/2023,BPN,Indonesia,Passenger,41
21/04/2023,BPN,Indonesia,Tanker,6
28/10/2023,BOA,Cayman Islands,Pleasure Craft,1
26/09/2023,FKQ,Indonesia,Passenger,1
08/07/2023,BUR,Indonesia,Cargo,3
25/10/2023,BDJ,Indonesia,Cargo,11
24/11/2023,BUR,Malaysia,Other,1
09/09/2023,MAK,Indonesia,Cargo,6
12/02/2023,IBP,Indonesia,Passenger,89
03/07/2023,TEI,Indonesia,Cargo,2
20/12/2023,IBP,Singapore,Tanker,4
05/12/2023,PNJ,Greece,Cargo,2
08/08/2023,TPR,"Korea, South",Cargo,2
18/03/2023,BUR,Singapore,Passenger,14
21/07/2023,DUM,Singapore,Tanker,4
18/10/2023,DUM,Vietnam,Tanker,1
29/01/2023,BUR,Greece,Cargo,1
10/08/2023,SUB,France,Cargo,1
16/03/2023,IBP,Kuwait,Tanker,1
25/06/2023,FKQ,Indonesia,Passenger,1
26/07/2023,GRE,Indonesia,Tanker,5
01/08/2023,LTU,Indonesia,Cargo,1
05/01/2023,TEI,Indonesia,Passenger,9
18/01/2023,LMR,Indonesia,Passenger,12
22/10/2023,LMR,Indonesia,Passenger,13
26/11/2023,SUB,Indonesia,Cargo,4
05/10/2023,MAK,Indonesia,Passenger,2
07/12/2023,TPR,Indonesia,Cargo,16
01/08/2023,BPN,Denmark,Cargo,1
14/10/2023,DUM,Bermuda,Tanker,1
16/01/2023,BUR,Singapore,Cargo,5
21/04/2023,IBP,Greece,Cargo,1
12/10/2023,DUM,Malaysia,Cargo,1
21/08/2023,DUM,"China, People's Republic Of",Cargo,1
28/05/2023,SRG,Chinese Taipei,Cargo,1
16/10/2023,MAK,Indonesia,Tanker,4
12/06/2023,LMR,Indonesia,Passenger,14
01/12/2023,SUB,Indonesia,Cargo,2
05/08/2023,BPN,Indonesia,Cargo,5
29/05/2023,TPR,Liberia,Cargo,1
23/07/2023,KDI,Indonesia,Other,1
02/05/2023,AMQ,Indonesia,Passenger,3
27/05/2023,AMQ,Indonesia,Passenger,5
10/07/2023,NAM,Indonesia,Passenger,2
18/10/2023,IBP,"China, People's Republic Of",Cargo,2
25/10/2023,BUR,Indonesia,Fishing,2
15/03/2023,GTO,Indonesia,Cargo,2
13/10/2023,BDJ,Indonesia,Cargo,5
13/10/2023,IBP,Japan,Cargo,1
19/08/2023,GRE,Marshall Islands,Cargo,1
08/06/2023,IBP,Denmark,Tanker,2
14/06/2023,TNJ,Singapore,Passenger,1
27/03/2023,BLW,United Arab Emirates,Tanker,1
22/04/2023,TPR,Indonesia,Other,1
05/05/2023,BPN,Indonesia,Tanker,7
15/12/2023,BDJ,Indonesia,Cargo,12
14/04/2023,BIK,Indonesia,Passenger,3
22/10/2023,GRE,Indonesia,Tanker,5
30/04/2023,GRE,Indonesia,Cargo,6
03/10/2023,BDJ,Greece,Cargo,3
25/01/2023,IBP,Colombia,Passenger,2
27/09/2023,BDJ,Indonesia,Tanker,3
17/06/2023,GRE,Indonesia,Passenger,7
25/03/2023,IMW,Indonesia,Cargo,1
21/01/2023,BUR,Saudi Arabia,Passenger,6
12/07/2023,BUR,Saudi Arabia,Passenger,6
20/12/2023,BUR,Saudi Arabia,Passenger,5
22/09/2023,BUR,Singapore,Other,1
03/04/2023,PNJ,"Hong Kong, China",Cargo,1
30/05/2023,GRE,Finland,Tanker,1
14/03/2023,SRG,France,Cargo,1
10/01/2023,DUM,"Korea, South",Cargo,1
08/09/2023,MAK,Indonesia,Passenger,5
20/07/2023,CXP,Indonesia,Tanker,2
10/10/2023,BPN,Indonesia,Passenger,35
25/03/2023,TPR,Indonesia,Other,3
09/06/2023,TTK,Indonesia,Passenger,2
28/01/2023,GRE,Indonesia,Tanker,7
13/03/2023,BPN,Indonesia,Tanker,7
18/10/2023,IBP,Singapore,Tanker,7
28/07/2023,BMU,Indonesia,Cargo,1
03/06/2023,IBP,Denmark,Tanker,1
27/02/2023,BUR,Singapore,Passenger,9
28/09/2023,BUR,Singapore,Cargo,3
01/06/2023,BUR,Singapore,Sailing,2
11/06/2023,BUR,Singapore,Sailing,4
18/09/2023,GRE,Chinese Taipei,Cargo,1
15/01/2023,SOQ,Indonesia,Passenger,2
13/02/2023,BIK,Indonesia,Passenger,1
13/08/2023,TPR,Indonesia,Passenger,4
07/01/2023,BDJ,Indonesia,Passenger,1
26/08/2023,SUB,Indonesia,Tanker,1
31/01/2023,BGG,Indonesia,Passenger,1
30/01/2023,AMQ,Indonesia,Passenger,5
27/06/2023,KDI,Indonesia,Passenger,1
26/10/2023,KDI,Indonesia,Passenger,2
16/03/2023,GRE,Indonesia,Passenger,8
20/09/2023,MKW,Indonesia,Passenger,1
01/11/2023,SOQ,Indonesia,Passenger,2
01/07/2023,ING,Indonesia,Tanker,1
09/03/2023,TPR,Indonesia,Cargo,12
20/01/2023,BUR,Indonesia,Cargo,1
06/11/2023,TPR,Indonesia,Cargo,13
15/01/2023,BPN,Indonesia,Passenger,36
09/02/2023,SRG,Indonesia,Cargo,1
10/07/2023,BDJ,Indonesia,Cargo,11
26/05/2023,BPN,Indonesia,Sailing,2
23/02/2023,AMQ,Indonesia,Tanker,2
22/12/2023,SXK,Indonesia,Passenger,2
02/03/2023,GRE,Indonesia,Other,1
10/04/2023,MLD,Indonesia,Tanker,1
21/11/2023,BPN,Indonesia,Cargo,15
13/12/2023,ARE,Indonesia,Cargo,1
17/03/2023,SUB,Indonesia,Other,1
04/12/2023,BOA,United States Of America,Passenger,1
12/08/2023,TNJ,Singapore,Passenger,2
15/10/2023,BUR,Singapore,Passenger,20
17/05/2023,TPR,Singapore,Cargo,3
26/10/2023,SRG,Japan,Cargo,1
29/03/2023,LTU,United States Of America,Tanker,1
23/03/2023,TBY,Japan,Cargo,1
15/07/2023,BUR,Singapore,Cargo,6
19/12/2023,TPR,Japan,Cargo,1
01/02/2023,FKQ,Indonesia,Passenger,2
10/05/2023,BPN,Indonesia,Passenger,44
13/09/2023,TPR,Indonesia,Tanker,3
18/03/2023,MAK,Indonesia,Passenger,1
25/05/2023,BIT,Indonesia,Passenger,3
26/06/2023,LBO,Indonesia,Passenger,1
23/10/2023,KDI,Indonesia,Passenger,3
31/03/2023,BPN,Indonesia,Pleasure Craft,4
18/04/2023,TPR,Indonesia,Pleasure Craft,2
30/09/2023,SMA,Indonesia,Cargo,1
26/09/2023,GRE,Indonesia,Tanker,8
29/07/2023,BPN,Singapore,Other,1
11/06/2023,TEI,Indonesia,Passenger,4
29/07/2023,TEI,Indonesia,Passenger,10
17/02/2023,LMR,Indonesia,Passenger,10
01/09/2023,LMR,Indonesia,Passenger,15
17/05/2023,GRE,Indonesia,Tanker,3
02/12/2023,KOL,Indonesia,Tanker,2
06/07/2023,TPR,"China, People's Republic Of",Cargo,1
28/08/2023,BPN,"China, People's Republic Of",Tanker,1
18/05/2023,IBP,Indonesia,Cargo,7
28/04/2023,GRE,Indonesia,Cargo,9
30/03/2023,BPN,Indonesia,Passenger,27
02/04/2023,BPN,Indonesia,Passenger,12
21/09/2023,KBH,Indonesia,Other,1
02/04/2023,NAM,Indonesia,Passenger,1
24/05/2023,NAM,Indonesia,Passenger,1
26/07/2023,NAM,Indonesia,Passenger,2
14/07/2023,BUR,Indonesia,Cargo,6
21/05/2023,BUR,Singapore,Passenger,19
13/04/2023,BPN,"China, People's Republic Of",Cargo,1
09/02/2023,BDJ,Japan,Cargo,2
15/09/2023,BPN,"China, People's Republic Of",Cargo,2
06/06/2023,TPR,Indonesia,Passenger,2
17/10/2023,MAK,Indonesia,Cargo,6
03/08/2023,TPR,Indonesia,Tanker,3
25/10/2023,TBY,Indonesia,Tanker,7
07/09/2023,TPR,Indonesia,Pleasure Craft,1
20/02/2023,CBN,Indonesia,Tanker,1
20/06/2023,BDJ,Indonesia,Dredging,1
29/06/2023,MAK,Indonesia,Cargo,2
25/02/2023,IBP,Greece,Cargo,1
02/08/2023,KTJ,Vietnam,Cargo,1
12/02/2023,SUB,Indonesia,Cargo,4
26/10/2023,AMQ,Indonesia,Cargo,2
30/10/2023,IBP,Indonesia,Tanker,5
05/01/2023,BLW,Indonesia,Cargo,3
30/03/2023,TJB,Indonesia,Passenger,5
19/05/2023,TJB,Indonesia,Passenger,4
01/12/2023,GRE,Indonesia,Cargo,10
27/05/2023,LTU,"Hong Kong, China",Cargo,1
02/06/2023,BPN,Indonesia,Other,1
03/03/2023,MKW,Indonesia,Passenger,3
07/09/2023,BPN,Indonesia,Tanker,5
08/11/2023,PNJ,Indonesia,Tanker,1
16/12/2023,BUR,Indonesia,Tanker,2
27/01/2023,SRG,Malaysia,Tanker,1
24/03/2023,TPR,Singapore,Tanker,1
13/12/2023,BOA,"China, People's Republic Of",Other,5
23/11/2023,DUM,"Hong Kong, China",Cargo,4
03/07/2023,MLD,Indonesia,Passenger,1
14/01/2023,SXK,Indonesia,Passenger,1
13/01/2023,TPR,Indonesia,Passenger,5
15/11/2023,TBY,Indonesia,Cargo,1
11/03/2023,BDJ,Indonesia,Tanker,1
30/09/2023,BUR,Singapore,Cargo,3
21/07/2023,BUR,Singapore,Pleasure Craft,3
02/08/2023,BUR,Singapore,Pleasure Craft,2
19/01/2023,IBP,Singapore,Tanker,2
07/07/2023,SRG,Indonesia,Cargo,2
10/12/2023,BIT,Indonesia,Tanker,1
06/07/2023,MSK,Indonesia,Tanker,1
29/04/2023,TNJ,Singapore,Passenger,2
12/08/2023,LSW,United Arab Emirates,Tanker,1
16/02/2023,BDJ,Japan,Cargo,1
17/11/2023,GRE,"Hong Kong, China",Cargo,2
06/03/2023,BPN,Indonesia,Tanker,5
27/03/2023,IBP,Indonesia,Passenger,101
06/05/2023,TEI,Indonesia,Passenger,7
16/08/2023,GRE,Indonesia,Passenger,8
08/10/2023,MKW,Indonesia,Passenger,2
22/12/2023,TPR,Indonesia,Passenger,4
01/05/2023,CXP,Indonesia,Tanker,3
24/03/2023,ING,Indonesia,Tanker,3
03/12/2023,MAK,Indonesia,Cargo,5
15/08/2023,TPR,Indonesia,Cargo,12
17/06/2023,BDJ,Indonesia,Cargo,9
01/10/2023,BPN,Indonesia,Cargo,8
09/04/2023,MUO,Indonesia,Passenger,1
05/10/2023,AMQ,Indonesia,Passenger,4
27/02/2023,CBN,Indonesia,Cargo,1
10/11/2023,TPR,Indonesia,Cargo,16
11/01/2023,IBP,Greece,Cargo,1
16/10/2023,TPR,Denmark,Cargo,1
04/02/2023,TJB,Singapore,Dredging,1
08/11/2023,TJB,Singapore,Cargo,2
28/06/2023,BUR,Singapore,Passenger,15
25/11/2023,BUR,Singapore,Passenger,23
23/12/2023,BUR,Singapore,Passenger,27
06/03/2023,DUM,Vietnam,Cargo,1
19/10/2023,SRG,Japan,Cargo,1
15/03/2023,BUR,Norway,Other,1
19/03/2023,IBP,Indonesia,Tanker,12
12/04/2023,LTU,United States Of America,Tanker,2
05/07/2023,PNJ,Denmark,Tanker,2
12/04/2023,BIT,Indonesia,Passenger,2
17/05/2023,BMU,Indonesia,Passenger,1
23/05/2023,LUW,Indonesia,Passenger,2
04/04/2023,KUM,Indonesia,Tanker,1
19/12/2023,TBY,Indonesia,Cargo,3
12/05/2023,TEI,Indonesia,Passenger,8
22/12/2023,TEI,Indonesia,Passenger,12
26/06/2023,SRG,Indonesia,Cargo,2
16/09/2023,TJB,Indonesia,Cargo,4
13/03/2023,PNJ,Indonesia,Tanker,1
27/11/2023,MAK,Indonesia,Cargo,4
31/08/2023,PNJ,Germany,Cargo,1
12/07/2023,BPN,Switzerland,Cargo,1
11/10/2023,AMQ,Indonesia,Cargo,1
29/07/2023,BPN,Indonesia,Passenger,27
19/03/2023,NAM,Indonesia,Passenger,1
10/02/2023,BDJ,Indonesia,Tanker,3
05/06/2023,PNJ,Indonesia,Tanker,3
14/10/2023,GRE,Greece,Cargo,1
16/10/2023,TJB,Singapore,Passenger,1
06/01/2023,GRE,"Korea, South",Other,1
28/02/2023,GRE,United States Of America,Cargo,1
05/11/2023,LMR,Indonesia,Fishing,1
04/02/2023,PNK,Indonesia,Tanker,5
07/11/2023,BPN,Indonesia,Pleasure Craft,1
28/05/2023,TPR,Indonesia,Cargo,8
16/09/2023,GRE,Indonesia,Cargo,7
18/05/2023,BUR,Indonesia,Pleasure Craft,1
20/11/2023,GRE,Indonesia,Passenger,5
05/02/2023,TPR,Greece,Cargo,1
18/12/2023,BUR,Thailand,Cargo,1
24/05/2023,IBP,Indonesia,Cargo,5
28/09/2023,BPN,Indonesia,Passenger,36
18/06/2023,TTK,Indonesia,Cargo,1
31/05/2023,TAG,India,Tanker,1
13/05/2023,BMU,Indonesia,Cargo,3
11/07/2023,TJB,Indonesia,Passenger,6
28/08/2023,TJB,Indonesia,Passenger,4
04/11/2023,TJB,Indonesia,Passenger,4
14/05/2023,SRG,Indonesia,Tanker,1
30/08/2023,TPR,"China, People's Republic Of",Cargo,1
08/05/2023,BDJ,Greece,Cargo,1
13/10/2023,PNK,Indonesia,Cargo,5
15/02/2023,MSK,Indonesia,Passenger,1
16/12/2023,GTO,Indonesia,Passenger,2
16/05/2023,NBX,Indonesia,Passenger,1
18/11/2023,BIK,Indonesia,Passenger,2
17/12/2023,BIK,Indonesia,Passenger,3
23/08/2023,BDJ,Indonesia,Cargo,4
13/01/2023,BUR,Saudi Arabia,Passenger,7
28/12/2023,IBP,Singapore,Cargo,2
20/03/2023,BPN,United States Of America,Tanker,1
22/10/2023,BLW,Netherlands,Tanker,1
28/02/2023,BPN,Luxembourg,Cargo,1
09/02/2023,TPR,Indonesia,Passenger,6
02/11/2023,TPR,Indonesia,Passenger,5
10/07/2023,LMR,Indonesia,Cargo,1
16/12/2023,KUM,Indonesia,Passenger,2
16/12/2023,IBP,Indonesia,Cargo,5
11/09/2023,BUR,Indonesia,Tanker,2
04/09/2023,BUR,Singapore,Cargo,4
17/05/2023,TPR,Greece,Cargo,1
06/08/2023,TPR,Panama,Cargo,1
27/11/2023,DUM,"Korea, South",Tanker,2
10/04/2023,MSK,Indonesia,Tanker,1
22/01/2023,LTU,Indonesia,Cargo,1
17/03/2023,PNJ,Germany,Cargo,1
05/06/2023,TBY,Bangladesh,Cargo,3
07/10/2023,PNK,Indonesia,Cargo,4
13/07/2023,SUB,Indonesia,Cargo,3
17/06/2023,GRE,Indonesia,Tanker,4
22/08/2023,BPN,Indonesia,Pleasure Craft,1
29/10/2023,AMQ,Indonesia,Passenger,6
22/09/2023,DUM,Indonesia,Tanker,1
14/07/2023,CXP,Indonesia,Cargo,1
07/02/2023,BUR,Singapore,Passenger,12
12/11/2023,BUR,Singapore,Passenger,16
14/06/2023,BUR,Singapore,Other,1
15/08/2023,BUR,Indonesia,Passenger,19
29/12/2023,TPR,Chinese Taipei,Cargo,2
22/10/2023,CXP,"Hong Kong, China",Cargo,2
20/10/2023,BIK,Indonesia,Passenger,4
24/12/2023,SOQ,Indonesia,Passenger,2
20/05/2023,LBO,Indonesia,Passenger,1
30/05/2023,BMU,Indonesia,Passenger,1
17/10/2023,BOA,Indonesia,Passenger,1
08/11/2023,BIT,Indonesia,Passenger,4
16/02/2023,CXP,Indonesia,Tanker,2
08/05/2023,GRE,Indonesia,Tanker,8
19/12/2023,LTU,Indonesia,Tanker,1
11/05/2023,IBP,Indonesia,Tanker,8
14/02/2023,SUR,Indonesia,Tanker,1
25/07/2023,KUM,Indonesia,Tanker,2
15/10/2023,KUM,Indonesia,Tanker,1
03/11/2023,TEI,Indonesia,Cargo,1
19/06/2023,TEI,Indonesia,Passenger,4
18/08/2023,BUR,Indonesia,Passenger,20
20/11/2023,MAK,Indonesia,Cargo,7
28/02/2023,IBP,Indonesia,Cargo,4
19/01/2023,TBY,Indonesia,Tanker,1
28/03/2023,TBY,Indonesia,Tanker,1
26/03/2023,KOL,Indonesia,Tanker,2
10/12/2023,BLW,Switzerland,Cargo,1
24/01/2023,IBP,Indonesia,Cargo,11
24/11/2023,IBP,Indonesia,Cargo,6
29/07/2023,MAK,Indonesia,Cargo,8
06/01/2023,LMR,Indonesia,Passenger,12
19/08/2023,LMR,Indonesia,Passenger,10
26/06/2023,LMR,Indonesia,Passenger,13
10/06/2023,AMQ,Indonesia,Passenger,3
27/10/2023,IBP,Indonesia,Tanker,5
06/11/2023,BKS,Indonesia,Cargo,1
02/10/2023,SRG,Indonesia,Cargo,1
21/06/2023,IBP,"China, People's Republic Of",Tanker,1
12/12/2023,TPR,Chinese Taipei,Cargo,3
24/05/2023,BBM,Indonesia,Passenger,1
26/02/2023,TPR,Indonesia,Cargo,9
31/10/2023,MAK,Indonesia,Cargo,5
12/04/2023,LTU,Indonesia,Cargo,2
20/03/2023,IBP,Indonesia,Cargo,5
04/08/2023,BUR,Indonesia,Cargo,3
18/09/2023,TQP,Indonesia,Cargo,5
19/08/2023,TNJ,Indonesia,Passenger,3
22/01/2023,BIK,Indonesia,Tanker,1
19/07/2023,TNJ,Singapore,Passenger,2
29/07/2023,TNJ,Singapore,Passenger,1
01/11/2023,TNJ,Singapore,Passenger,3
29/07/2023,DUM,Thailand,Tanker,2
08/02/2023,BUR,Netherlands,Cargo,1
20/06/2023,SOQ,Indonesia,Cargo,2
14/10/2023,AMQ,Indonesia,Cargo,1
28/07/2023,SRG,Indonesia,Passenger,2
11/09/2023,AMQ,Indonesia,Cargo,2
29/05/2023,BDJ,Indonesia,Other,4
12/06/2023,BDJ,Indonesia,Tanker,4
10/06/2023,IMW,Indonesia,Passenger,1
22/09/2023,MKW,Indonesia,Passenger,4
21/05/2023,TJB,Indonesia,Passenger,3
12/07/2023,GRE,Indonesia,Tanker,5
21/09/2023,BDJ,Malaysia,Tanker,1
28/12/2023,PGX,Indonesia,Cargo,1
09/06/2023,BUR,Saudi Arabia,Passenger,3
13/10/2023,BUR,Saudi Arabia,Passenger,6
29/12/2023,BOA,"China, People's Republic Of",Other,2
25/06/2023,DUM,Japan,Cargo,1
22/07/2023,DUM,"China, People's Republic Of",Cargo,3
27/03/2023,BLW,Indonesia,Passenger,1
23/05/2023,MAK,Indonesia,Cargo,1
02/10/2023,TQP,Indonesia,Fishing,1
26/01/2023,TTK,Indonesia,Passenger,1
21/12/2023,IBP,Indonesia,Cargo,4
26/08/2023,IBP,Indonesia,Cargo,3
16/07/2023,PNK,Indonesia,Cargo,4
07/10/2023,DUM,Indonesia,Tanker,2
06/07/2023,PTL,Malaysia,Tanker,1
29/01/2023,SUR,Japan,Cargo,1
13/03/2023,MAK,Indonesia,Passenger,3
29/09/2023,GRE,Indonesia,Passenger,9
15/01/2023,GRE,Indonesia,Passenger,10
08/12/2023,PNK,Indonesia,Tanker,3
28/03/2023,BUR,Indonesia,Cargo,4
20/01/2023,SRG,Vietnam,Cargo,1
08/08/2023,DUM,Netherlands,Tanker,1
16/01/2023,TJB,Indonesia,Passenger,1
14/08/2023,TPR,,Tanker,1
23/05/2023,BIT,Japan,Tanker,2
19/12/2023,FKQ,Indonesia,Passenger,1
01/04/2023,KDI,Indonesia,Passenger,2
26/09/2023,TPR,Indonesia,Cargo,16
17/10/2023,BPN,Indonesia,Sailing,1
08/11/2023,IBP,Indonesia,Passenger,89
12/12/2023,CXP,Indonesia,Cargo,2
07/04/2023,BUR,Singapore,Passenger,17
07/05/2023,BUR,Singapore,Passenger,19
25/10/2023,IBP,Singapore,Tanker,2
11/04/2023,BUR,Indonesia,Passenger,20
30/06/2023,SRG,Japan,Cargo,1
25/08/2023,GRE,Germany,Cargo,1
03/08/2023,BDJ,Japan,Cargo,1
02/09/2023,CBN,Singapore,Tanker,1
20/11/2023,GRE,"China, People's Republic Of",Tanker,2
28/10/2023,BIK,Indonesia,Passenger,2
08/01/2023,LUW,Indonesia,Passenger,1
04/09/2023,BMU,Indonesia,Passenger,1
14/12/2023,LMR,Indonesia,Passenger,8
02/02/2023,TEI,Indonesia,Passenger,7
19/11/2023,TEI,Indonesia,Passenger,8
17/10/2023,DUM,Indonesia,Tanker,4
26/11/2023,SMQ,Indonesia,Tanker,2
29/03/2023,SRG,Indonesia,Passenger,3
07/08/2023,TPR,Indonesia,Other,1
10/03/2023,PKS,Indonesia,Tanker,1
18/07/2023,MAK,Indonesia,Cargo,8
28/05/2023,SUB,Indonesia,Passenger,2
23/08/2023,BPN,Indonesia,Tanker,6
27/11/2023,IBP,Indonesia,Passenger,83
19/02/2023,NAM,Indonesia,Passenger,3
03/10/2023,IBP,Indonesia,Tanker,9
16/05/2023,TPR,Japan,Cargo,2
02/08/2023,TJB,Singapore,Passenger,1
03/11/2023,TJB,Singapore,Passenger,2
29/01/2023,BBM,Indonesia,Passenger,1
26/04/2023,TPR,Indonesia,Passenger,5
17/11/2023,BKS,Indonesia,Tanker,1
26/02/2023,GRE,Indonesia,Cargo,13
18/03/2023,PNK,Indonesia,Tanker,2
16/04/2023,SUR,Indonesia,Cargo,2
28/06/2023,TNJ,Indonesia,Passenger,3
23/10/2023,GRE,Indonesia,Tanker,2
11/07/2023,BPN,Singapore,Tanker,1
20/12/2023,TJB,Singapore,Passenger,1
13/07/2023,TPR,"Korea, South",Cargo,1
13/07/2023,ING,Malaysia,Tanker,1
16/01/2023,KTJ,"Korea, South",Tanker,1
17/02/2023,GRE,France,Cargo,1
13/12/2023,DUM,"Hong Kong, China",Tanker,1
13/05/2023,TPR,Indonesia,Other,2
19/12/2023,BDJ,Indonesia,Cargo,11
05/09/2023,BIT,Indonesia,Tanker,3
24/05/2023,GRE,Indonesia,Passenger,6
21/04/2023,BUR,Indonesia,Tanker,4
27/08/2023,DUM,Indonesia,Pleasure Craft,1
26/05/2023,BLW,Indonesia,Cargo,2
26/11/2023,TJB,Indonesia,Passenger,4
02/06/2023,TUA,Indonesia,Cargo,1
08/03/2023,IBP,Indonesia,Cargo,5
02/11/2023,SRG,Indonesia,Tanker,2
09/02/2023,GRE,Vietnam,Cargo,1
08/09/2023,IBP,"Korea, South",Tanker,2
14/03/2023,TPR,"China, People's Republic Of",Cargo,2
27/05/2023,BUR,Indonesia,Cargo,3
09/03/2023,SUB,Indonesia,Passenger,2
21/04/2023,BIT,Indonesia,Tanker,2
05/10/2023,BIT,Indonesia,Tanker,1
01/02/2023,PNK,Indonesia,Tanker,2
06/07/2023,BIK,Indonesia,Passenger,3
18/09/2023,WSR,Indonesia,Passenger,1
27/02/2023,IMW,Indonesia,Other,2
02/01/2023,BUR,Indonesia,Tanker,2
06/03/2023,IMW,Indonesia,Cargo,1
17/04/2023,IMW,Indonesia,Cargo,1
04/09/2023,TPR,Chinese Taipei,Cargo,3
23/02/2023,BUR,Singapore,Tanker,1
18/08/2023,BUR,Thailand,Tanker,1
05/01/2023,TPR,"China, People's Republic Of",Cargo,1
29/07/2023,DUM,"China, People's Republic Of",Cargo,1
03/10/2023,MSK,Indonesia,Tanker,3
09/10/2023,SXK,Indonesia,Passenger,2
01/10/2023,AMQ,Indonesia,Tanker,3
27/09/2023,ISA,Indonesia,Fishing,1
24/10/2023,TPR,Indonesia,Sailing,1
01/05/2023,PNK,Indonesia,Cargo,3
09/04/2023,CXP,Marshall Islands,Tanker,2
08/02/2023,BDJ,Indonesia,Tanker,1
20/02/2023,BUR,Singapore,Passenger,10
28/08/2023,BUR,Singapore,Cargo,4
07/06/2023,BUR,Singapore,Sailing,2
25/06/2023,BUR,Germany,Cargo,1
06/02/2023,TPR,Denmark,Cargo,2
02/06/2023,BDJ,Indonesia,Passenger,2
05/06/2023,BDJ,Indonesia,Passenger,3
26/01/2023,NAM,Indonesia,Passenger,1
13/03/2023,TJB,Indonesia,Cargo,2
20/01/2023,MLD,Indonesia,Cargo,1
01/06/2023,BLW,Switzerland,Cargo,1
25/11/2023,BLW,Switzerland,Cargo,1
11/06/2023,BUR,Indonesia,Tanker,3
21/09/2023,BUR,Singapore,Other,3
13/09/2023,PNJ,Japan,Cargo,1
24/04/2023,NAM,Indonesia,Passenger,3
29/05/2023,GRE,Indonesia,Passenger,8
