date,Port,status_country_domicile,vessel_type,count
2023-05-29,DNA,Domestic,Passenger,1
2023-03-13,TPR,Domestic,Cargo,2
2023-04-14,BPN,Domestic,Tanker,2
2023-02-13,SUB,Domestic,Passenger,2
2023-08-20,BKS,Foreign,Cargo,1
2023-04-24,MOF,Domestic,Passenger,1
2023-09-09,BIT,Domestic,Passenger,1
2023-09-20,REO,Domestic,Tanker,1
2023-10-06,IBP,Foreign,Tanker,1
2023-02-27,MAK,Domestic,Cargo,1
2023-10-01,IMW,Domestic,Cargo,1
2023-08-10,BPN,Domestic,Passenger,2
2023-03-28,BUR,Domestic,Other,1
2023-02-02,SUB,Domestic,Cargo,4
2023-12-09,IBP,Domestic,Passenger,10
2023-05-22,IBP,Domestic,Passenger,1
2023-08-11,TPR,Domestic,Tanker,2
2023-12-22,SUB,Domestic,Cargo,3
2023-06-24,ING,Domestic,Cargo,1
2023-10-25,TPR,Domestic,Other,1
2023-03-18,GRE,Domestic,Cargo,5
2023-12-18,CXP,Domestic,Tanker,1
2023-05-18,BIT,Foreign,Passenger,1
2023-06-10,KTJ,Foreign,Cargo,1
2023-02-05,SUB,Domestic,Tanker,1
2023-05-31,BDJ,Domestic,Cargo,2
2023-08-10,GRE,Domestic,Cargo,3
2023-04-27,PNJ,Foreign,Tanker,1
2023-03-08,BDJ,Domestic,Cargo,3
2023-07-18,TLN,Domestic,Cargo,1
2023-09-18,IBP,Domestic,Passenger,2
2023-07-17,SUB,Domestic,Other,1
2023-03-30,BUR,Foreign,Passenger,9
2023-04-26,TNJ,Foreign,Passenger,2
2023-06-21,TPR,Foreign,Cargo,1
2023-02-07,GRE,Domestic,Cargo,3
2023-04-17,BIT,Domestic,Passenger,1
2023-06-01,BPN,Domestic,Sailing,1
2023-08-22,BLW,Foreign,Cargo,1
2023-11-14,BLW,Foreign,Tanker,1
2023-08-13,TUA,Domestic,Passenger,1
2023-03-23,TEI,Domestic,Passenger,2
2023-06-16,SUB,Domestic,Other,1
2023-01-03,BUR,Domestic,Passenger,5
2023-10-09,WGP,Domestic,Tanker,1
2023-06-04,BPN,Domestic,Cargo,1
2023-03-05,IBP,Foreign,Tanker,1
2023-08-27,MKW,Domestic,Tanker,1
2023-05-16,SUB,Domestic,Cargo,2
2023-12-28,DJJ,Domestic,Cargo,1
2023-05-30,BBM,Domestic,Tanker,2
2023-07-03,BPN,Domestic,Cargo,1
2023-10-16,PTL,Domestic,Fishing,1
2023-09-19,LMR,Domestic,Passenger,5
2023-11-02,LMR,Domestic,Passenger,6
2023-09-04,IBP,Domestic,Tanker,1
2023-02-16,MAK,Domestic,Cargo,3
2023-09-18,BUR,Domestic,Passenger,2
2023-10-05,GRE,Domestic,Passenger,1
2023-12-05,BUR,Foreign,Passenger,4
2023-01-21,SUB,Domestic,Cargo,4
2023-12-15,BKI,Domestic,Cargo,1
2023-11-05,MKW,Domestic,Cargo,1
2023-01-01,GRE,Domestic,Cargo,6
2023-03-03,MKW,Domestic,Tanker,1
2023-08-26,LMR,Domestic,Passenger,3
2023-11-21,BKS,Domestic,Tanker,1
2023-07-17,SUB,Domestic,Cargo,2
2023-09-05,KAT,Domestic,Passenger,2
2023-06-08,DUM,Domestic,Tanker,2
2023-07-13,BOA,Foreign,Pleasure Craft,1
2023-04-19,TRE,Domestic,Cargo,2
