date,Port,status_country_domicile,vessel_type,count
2023-04-13,BMU,Domestic,Cargo,2
2023-10-22,TPR,Domestic,Tanker,5
2023-02-10,BDJ,Domestic,Cargo,2
2023-01-29,ING,Foreign,Tanker,1
2023-11-11,PNK,Domestic,Cargo,2
2023-07-25,BKS,Domestic,Other,1
2023-10-16,GRE,Domestic,Cargo,2
2023-08-25,MAK,Foreign,Cargo,2
2023-11-12,SRG,Domestic,Cargo,1
2023-10-08,TPR,Domestic,Tanker,3
2023-06-06,MUO,Domestic,Tanker,2
2023-11-29,IBP,Domestic,Cargo,1
2023-10-15,SRG,Domestic,Cargo,3
2023-06-26,BPN,Domestic,Passenger,2
2023-01-10,IMW,Domestic,Tanker,1
2023-12-18,MAK,Foreign,Tanker,1
2023-10-29,BDJ,Domestic,Cargo,5
2023-03-17,SRG,Domestic,Tanker,1
2023-11-06,TPR,Foreign,Cargo,1
2023-10-26,DUM,Foreign,Tanker,4
2023-04-17,ING,Domestic,Cargo,1
2023-07-15,TQP,Domestic,Tanker,1
2023-08-31,MAK,Domestic,Cargo,2
2023-07-18,PNK,Domestic,Tanker,1
2023-12-23,BDJ,Domestic,Cargo,3
2023-11-22,MKW,Domestic,Cargo,1
2023-04-30,GRE,Domestic,Cargo,15
2023-08-30,SUB,Domestic,Tanker,4
2023-07-29,DUM,Domestic,Tanker,2
2023-11-17,BUR,Domestic,Tanker,1
2023-03-31,TBY,Domestic,Tanker,2
2023-11-18,TQP,Domestic,Cargo,1
2023-03-12,DJJ,Domestic,Tanker,1
2023-08-10,LTU,Domestic,Tanker,1
2023-05-16,TAG,Domestic,Tanker,1
2023-06-22,SRG,Domestic,Cargo,1
2023-08-17,MLD,Domestic,Cargo,1
2023-09-20,MLD,Domestic,Cargo,1
2023-02-01,TLI,Domestic,Passenger,1
2023-09-14,DUM,Foreign,Tanker,3
2023-04-24,TPR,Foreign,Cargo,2
2023-02-19,SRG,Foreign,Cargo,2
2023-07-29,PNJ,Foreign,Cargo,1
2023-10-15,TBY,Foreign,Tanker,1
2023-09-11,IBP,Foreign,Cargo,1
2023-06-18,GRE,Foreign,Cargo,1
2023-08-22,BLW,Foreign,Tanker,1
2023-01-02,TPR,Foreign,Cargo,2
2023-11-10,IBP,Foreign,Tanker,1
2023-07-17,MAK,Foreign,Cargo,1
2023-02-06,BDJ,Domestic,Cargo,3
2023-08-17,BDJ,Domestic,Cargo,5
2023-03-06,BPN,Domestic,Other,1
2023-04-08,SOQ,Domestic,Other,1
2023-07-14,SRG,Domestic,Tanker,2
2023-12-09,PNJ,Domestic,Cargo,1
2023-10-29,TPR,Domestic,Cargo,8
2023-01-21,PNJ,Domestic,Tanker,1
2023-05-04,PNJ,Domestic,Tanker,2
2023-10-30,IBP,Domestic,Tanker,3
2023-06-25,SUB,Domestic,Tanker,1
2023-05-12,BKS,Domestic,Tanker,1
2023-12-24,PNJ,Domestic,Tanker,1
2023-06-02,SUB,Domestic,Cargo,7
2023-02-25,SUB,Domestic,Sailing,1
2023-08-16,SLG,Domestic,Cargo,1
2023-09-09,SUB,Domestic,Cargo,22
2023-09-23,MAK,Domestic,Cargo,4
2023-07-04,IBP,Domestic,Cargo,2
2023-04-30,TPR,Domestic,Cargo,5
2023-10-03,TPR,Domestic,Tanker,4
2023-03-10,TPR,Domestic,Tanker,6
2023-03-12,IBP,Domestic,Tanker,1
2023-04-04,GRE,Domestic,Tanker,63
2023-06-22,SUB,Domestic,Cargo,7
2023-06-27,BLW,Domestic,Cargo,2
2023-05-23,PNJ,Domestic,Cargo,1
2023-05-13,SUB,Domestic,Tanker,1
2023-08-20,BDJ,Domestic,Cargo,2
2023-07-05,BUR,Domestic,Tanker,2
2023-07-19,PNJ,Domestic,Tanker,1
2023-06-28,SUB,Domestic,Tanker,1
2023-09-19,LTU,Domestic,Cargo,1
2023-09-05,SRG,Domestic,Tanker,1
2023-05-06,PNJ,Domestic,Tanker,2
2023-10-08,PNK,Domestic,Cargo,1
2023-05-04,SUB,Domestic,Tanker,1
2023-04-25,GRE,Foreign,Tanker,18
2023-09-01,PNK,Domestic,Cargo,3
2023-10-03,CBN,Foreign,Tanker,1
2023-12-02,SRG,Foreign,Passenger,1
2023-04-04,SRG,Foreign,Cargo,2
2023-06-18,CXP,Foreign,Tanker,1
2023-06-19,TPR,Foreign,Tanker,1
2023-08-23,BPN,Foreign,Cargo,2
2023-07-21,BPN,Foreign,Cargo,1
2023-12-23,BPN,Foreign,Cargo,1
2023-08-30,TPR,Foreign,Cargo,1
2023-04-23,MLD,Foreign,Cargo,1
2023-10-31,DUM,Domestic,Tanker,2
2023-03-09,PNK,Domestic,Tanker,1
2023-09-10,TQP,Domestic,Cargo,2
2023-03-04,LTU,Domestic,Tanker,1
2023-12-12,BDJ,Domestic,Passenger,1
2023-01-30,BLW,Domestic,Tanker,1
2023-11-13,BLW,Domestic,Tanker,1
2023-11-27,CXP,Domestic,Tanker,3
2023-04-16,AMQ,Domestic,Passenger,1
2023-12-31,AMQ,Domestic,Cargo,2
2023-10-17,CBN,Domestic,Cargo,1
2023-08-21,BLW,Foreign,Tanker,2
2023-11-19,SRG,Foreign,Cargo,1
2023-06-21,DUM,Foreign,Cargo,1
2023-05-03,TBY,Foreign,Cargo,1
2023-11-13,DUM,Domestic,Tanker,2
2023-08-15,BDJ,Foreign,Cargo,4
2023-05-15,SUB,Domestic,Tanker,3
2023-02-01,IBP,Domestic,Tanker,5
2023-08-03,BKS,Domestic,Tanker,2
2023-10-14,MAK,Domestic,Cargo,6
2023-09-07,IBP,Domestic,Tanker,4
2023-09-21,PTL,Domestic,Cargo,1
2023-08-30,SUB,Domestic,Cargo,16
2023-04-20,TBY,Domestic,Tanker,1
2023-12-25,BUR,Domestic,Tanker,2
2023-05-19,TPR,Foreign,Cargo,4
2023-03-02,SKJ,Domestic,Cargo,1
2023-01-10,TBY,Domestic,Tanker,2
2023-04-17,SUB,Domestic,Tanker,1
2023-11-20,IBP,Domestic,Tanker,6
2023-12-07,BLW,Domestic,Tanker,2
2023-04-23,GRE,Domestic,Tanker,24
2023-06-03,SUB,Foreign,Cargo,6
2023-07-06,SUB,Foreign,Cargo,3
2023-10-17,ING,Domestic,Cargo,2
2023-05-09,CXP,Domestic,Tanker,1
2023-03-24,IMW,Foreign,Tanker,1
2023-01-28,DUM,Foreign,Tanker,1
2023-05-24,TPR,Foreign,Pleasure Craft,1
2023-07-29,TPR,Foreign,Cargo,5
2023-08-03,IMW,Domestic,Tanker,1
2023-02-24,MKW,Domestic,Tanker,1
2023-03-10,BUR,Domestic,Cargo,1
2023-02-03,BKS,Domestic,Cargo,1
2023-03-17,BLW,Domestic,Cargo,3
2023-05-19,SUB,Domestic,Cargo,6
2023-10-17,BBM,Domestic,Tanker,1
2023-01-15,AMQ,Domestic,Tanker,2
2023-10-31,SOQ,Domestic,Tanker,1
2023-09-15,ING,Domestic,Cargo,2
2023-12-14,LMR,Foreign,Passenger,1
2023-02-09,DUM,Foreign,Tanker,1
2023-09-20,PNJ,Foreign,Cargo,1
2023-10-20,BUR,Foreign,Cargo,2
2023-03-09,BPN,Foreign,Tanker,1
2023-08-18,TPR,Foreign,Cargo,5
2023-06-05,TBY,Foreign,Cargo,1
2023-08-20,SRG,Foreign,Cargo,2
2023-03-22,DUM,Foreign,Tanker,1
2023-04-04,MAK,Domestic,Other,1
2023-11-18,AMQ,Domestic,Tanker,2
2023-09-16,IBP,Domestic,Tanker,4
2023-05-23,BKS,Domestic,Tanker,1
2023-11-18,TPR,Domestic,Cargo,13
2023-01-30,SUB,Domestic,Sailing,1
2023-12-29,TBY,Domestic,Cargo,1
2023-02-13,PNJ,Domestic,Tanker,1
2023-03-29,GRE,Domestic,Cargo,1
2023-11-11,GRE,Domestic,Cargo,69
2023-09-25,BDJ,Domestic,Cargo,2
2023-06-13,ING,Foreign,Tanker,2
2023-03-13,TPR,Domestic,Cargo,5
2023-12-10,ING,Domestic,Tanker,2
2023-02-18,LUW,Domestic,Passenger,1
2023-04-10,TUA,Domestic,Cargo,1
2023-08-08,MAK,Domestic,Tanker,5
2023-07-13,SRG,Domestic,Tanker,1
2023-06-11,SRG,Domestic,Cargo,1
2023-05-30,BDJ,Domestic,Cargo,3
2023-05-25,SUB,Domestic,Tanker,1
2023-09-09,IBP,Domestic,Tanker,4
2023-02-10,SUB,Foreign,Cargo,4
2023-07-14,KOL,Foreign,Other,1
2023-02-28,BDJ,Foreign,Cargo,1
2023-11-22,KDI,Domestic,Tanker,1
2023-06-09,PNK,Domestic,Tanker,1
2023-05-25,MAK,Domestic,Cargo,2
2023-04-23,ING,Domestic,Cargo,2
2023-11-11,ING,Domestic,Tanker,1
2023-04-14,BPN,Domestic,Tanker,3
2023-06-12,TPR,Domestic,Tanker,27
2023-03-20,PNJ,Domestic,Tanker,1
2023-11-20,GRE,Domestic,Pleasure Craft,1
2023-06-16,BPN,Domestic,Tanker,1
2023-04-09,BLW,Domestic,Cargo,1
2023-12-29,TPR,Domestic,Tanker,2
2023-11-18,BUR,Domestic,Cargo,2
2023-07-28,IBP,Foreign,Cargo,2
2023-12-06,PNJ,Foreign,Cargo,1
2023-03-08,BDJ,Domestic,Cargo,4
2023-06-16,SUB,Domestic,Other,2
2023-07-31,BBM,Domestic,Other,1
2023-11-06,SUB,Domestic,Other,1
2023-06-25,ING,Domestic,Cargo,1
2023-02-15,GRE,Foreign,Tanker,1
2023-02-05,SUB,Domestic,Tanker,2
2023-10-07,SRG,Domestic,Tanker,2
2023-07-20,IBP,Domestic,Tanker,3
2023-04-08,SUB,Domestic,Cargo,5
2023-08-10,GRE,Domestic,Cargo,2
2023-08-20,BPN,Domestic,Cargo,1
2023-04-10,AMQ,Domestic,Cargo,2
2023-06-04,BPN,Domestic,Cargo,3
2023-04-30,TPR,Domestic,Tanker,1
2023-03-02,BPN,Domestic,Cargo,1
2023-12-22,SUB,Domestic,Cargo,15
2023-03-12,BPN,Domestic,Tanker,3
2023-06-21,TPR,Foreign,Cargo,4
2023-06-16,TLI,Domestic,Cargo,1
2023-11-23,BGG,Domestic,Passenger,1
2023-12-09,TQP,Domestic,Passenger,1
2023-01-30,SUB,Domestic,Tanker,1
2023-07-22,DUM,Domestic,Tanker,2
2023-05-18,SUB,Domestic,Tanker,9
2023-11-16,SUB,Domestic,Cargo,10
2023-07-06,ING,Domestic,Tanker,1
2023-10-05,ING,Domestic,Tanker,1
2023-06-04,IBP,Domestic,Tanker,3
2023-03-05,LTU,Domestic,Cargo,1
2023-01-17,BUR,Domestic,Tanker,1
2023-09-22,GRE,Domestic,Tanker,3
2023-10-01,IMW,Domestic,Cargo,1
2023-05-21,KUM,Foreign,Tanker,1
2023-11-04,SUB,Foreign,Cargo,5
2023-11-03,TPR,Foreign,Cargo,4
2023-09-01,MLH,Foreign,Cargo,1
2023-02-05,PNJ,Foreign,Cargo,1
2023-06-27,CXP,Foreign,Cargo,1
2023-10-10,MAK,Domestic,Cargo,2
2023-12-15,BPN,Domestic,Tanker,3
2023-02-27,MAK,Domestic,Cargo,2
2023-07-13,MAK,Domestic,Cargo,1
2023-02-02,SUB,Domestic,Cargo,4
2023-06-15,GRE,Domestic,Tanker,1
2023-07-16,PTL,Domestic,Cargo,1
2023-07-23,IBP,Domestic,Cargo,1
2023-09-13,SRG,Domestic,Tanker,1
2023-04-06,DUM,Domestic,Tanker,4
2023-12-26,SUR,Domestic,Pleasure Craft,1
2023-03-19,TQP,Domestic,Cargo,1
2023-08-13,TQP,Domestic,Cargo,1
2023-01-21,BDJ,Domestic,Passenger,1
2023-06-07,TAG,Domestic,Tanker,1
2023-06-20,FKQ,Domestic,Tanker,1
2023-04-03,TQP,Domestic,Tanker,1
2023-10-24,TRE,Domestic,Cargo,1
2023-01-12,SMQ,Foreign,Tanker,1
2023-04-15,TBY,Foreign,Cargo,1
2023-04-17,DJJ,Domestic,Tanker,1
2023-03-04,SUB,Foreign,Cargo,75
2023-03-01,SUB,Domestic,Other,2
2023-12-19,MAK,Domestic,Other,1
2023-04-27,TAG,Domestic,Tanker,2
2023-07-06,IBP,Domestic,Tanker,3
2023-02-16,MAK,Domestic,Cargo,7
2023-08-20,IBP,Domestic,Tanker,6
2023-07-17,SUB,Domestic,Cargo,7
2023-12-13,BPN,Domestic,Cargo,2
2023-05-16,SUB,Domestic,Cargo,8
2023-10-28,TPR,Domestic,Cargo,7
2023-06-05,ING,Domestic,Cargo,1
2023-09-27,TPR,Domestic,Cargo,6
2023-04-23,PNJ,Foreign,Tanker,1
2023-09-23,ING,Domestic,Tanker,1
2023-11-21,SKJ,Domestic,Cargo,1
2023-03-08,MUO,Domestic,Tanker,2
2023-04-23,MAK,Domestic,Cargo,3
2023-06-21,SLG,Domestic,Tanker,1
