date,Port,status_country_domicile,vessel_type,count
2023-12-30,BUR,Domestic,Dredging,1
2023-04-25,BPN,Domestic,Passenger,2
2023-03-04,BPN,Domestic,Tanker,2
2023-12-15,PNJ,Domestic,Tanker,4
2023-08-23,SUB,Domestic,Cargo,3
2023-06-22,TPR,Domestic,Cargo,2
2023-02-25,DJJ,Domestic,Cargo,1
2023-05-31,TPR,Foreign,Cargo,1
2023-07-05,DUM,Domestic,Tanker,1
2023-01-30,PNK,Domestic,Cargo,2
2023-02-12,GRE,Domestic,Cargo,4
2023-07-08,LTU,Foreign,Sailing,1
2023-01-10,TPR,Foreign,Cargo,1
2023-02-06,SUB,Domestic,Cargo,2
2023-09-02,DUM,Foreign,Tanker,1
2023-05-05,TPR,Domestic,Passenger,2
2023-09-12,LTU,Domestic,Tanker,1
2023-07-15,PNK,Domestic,Dredging,1
2023-11-20,NDA,Domestic,Passenger,1
2023-06-09,PNJ,Domestic,Tanker,1
2023-02-16,TQP,Domestic,Cargo,2
2023-03-14,BPN,Domestic,Tanker,2
2023-10-15,PKS,Domestic,Tanker,1
2023-10-07,BPN,Domestic,Tanker,1
2023-12-07,IBP,Domestic,Passenger,3
2023-07-25,PTM,Domestic,Pleasure Craft,1
2023-04-03,GRE,Domestic,Passenger,2
2023-02-06,AMQ,Domestic,Cargo,1
2023-05-18,MAK,Domestic,Cargo,1
2023-05-09,SUB,Foreign,Tanker,1
2023-03-24,IBP,Domestic,Passenger,3
2023-11-06,MAK,Domestic,Passenger,1
2023-01-17,BUR,Foreign,Passenger,2
2023-02-17,PNK,Domestic,Cargo,1
2023-05-01,GRE,Domestic,Passenger,1
2023-05-06,SRG,Domestic,Tanker,1
2023-02-13,SRG,Domestic,Passenger,1
2023-11-22,TPR,Domestic,Other,1
2023-02-10,PNJ,Foreign,Cargo,1
2023-03-21,SUB,Domestic,Pleasure Craft,1
2023-08-02,LTU,Domestic,Tanker,1
2023-06-11,LMR,Domestic,Passenger,2
2023-10-24,LMR,Domestic,Passenger,1
2023-03-01,BPN,Domestic,Sailing,1
2023-06-09,BPN,Domestic,Sailing,1
2023-07-01,BPN,Foreign,Cargo,1
2023-01-24,TPR,Domestic,Cargo,3
2023-08-31,LMR,Domestic,Passenger,3
2023-07-08,BPN,Domestic,Passenger,1
